,VERTROUWELIJK - alleen gebruiken binnen doelstelling en afspraken,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55
1507,LV-2088,False,,False,2020-12-10 11:46:30.954000,,2020-03-26 12:46:14.039000,2020-03-26 12:48:04.194000,2020-03-27 13:50:13.087000,2020-03-30 05:26:58.262000,2020-06-23 12:22:43.630000,2020-06-23 13:23:11.617000,2020-08-14 10:07:52.501000,2020-08-14 10:22:05.336000,2020-09-16 13:02:55.514000,2020-12-10 11:46:02.790000,2020-10-15 08:31:20.699000,2020-10-15 13:37:06.617000,2020-12-10 11:46:30.966000,36,Gemeente Huizen,341,Huizen,HUIZEN00053,5.2515517512168,52.3012931454868,Braam,2,1273 CZ,Huizen,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,,,2020-07-02 00:00:00,2020-08-13 00:00:00,False,2020-06-23 00:00:00,2020-10-14 00:00:00,2020-10-15 00:00:00,PP005571,,2020-10-15 00:00:00
1508,LV-2089,False,,False,2021-02-11 11:05:50.062000,,2020-03-26 12:49:53.455000,2020-03-26 12:51:48.259000,2020-03-27 13:41:35.228000,2020-03-27 14:05:34.119000,2020-06-23 12:27:00.464000,2020-06-23 13:27:17.819000,2020-11-17 08:49:34.277000,2020-11-17 09:28:25.481000,2021-01-19 08:20:47.158000,2021-02-11 11:05:28.356000,2021-02-02 13:35:47.037000,2021-02-02 14:11:10.249000,2021-02-11 11:05:50.076000,36,Gemeente Huizen,341,Huizen,HUIZEN00052,5.27164889469111,52.2985348102877,Bovenmaatweg,338,1274 RZ,Huizen,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,,,2020-07-02 00:00:00,2020-08-13 00:00:00,False,2020-06-23 00:00:00,2021-02-02 00:00:00,2021-02-02 00:00:00,TNLP005917,,2021-02-02 00:00:00
1509,LV-2090,False,,False,2020-10-22 09:06:27.400000,,2020-03-26 13:14:48.394000,2020-03-26 13:17:32.152000,2020-03-26 14:38:31.892000,2020-03-27 08:03:42.513000,2020-03-27 10:51:35.468000,2020-03-30 08:07:48.216000,2020-03-27 10:51:40.956000,2020-03-31 06:23:23.452000,2020-06-17 06:45:11.065000,2020-07-14 07:38:34.937000,2020-07-21 08:54:14.617000,2020-07-23 11:48:08.754000,2020-07-14 07:40:32.378000,57,Gemeente Soest,291,Soest,SOEST00040,5.30043615246874,52.1205490624041,Hilgerslaan,14,3769 TS,Soesterberg,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,,,2019-12-24 00:00:00,2020-02-04 00:00:00,False,2020-03-30 00:00:00,2020-07-20 00:00:00,2020-07-21 00:00:00,PP005496,,2020-07-21 00:00:00
1510,LV-2091,False,,False,2020-12-03 09:31:19.260000,,2020-03-26 14:09:35.546000,2020-04-08 09:53:46.177000,2020-04-09 08:29:24.383000,2020-04-09 10:44:13.213000,2020-06-08 14:23:25.198000,2020-06-09 07:40:42.626000,2020-08-10 11:20:33.484000,2020-08-10 13:00:39.683000,2020-11-17 11:10:29.202000,2020-11-27 11:58:49.195000,2020-12-02 12:10:12.120000,2020-12-02 14:36:29.367000,2020-11-27 11:59:12.300000,2,Gemeente Alkmaar,311,Alkmaar,ALKMAAR00213,4.75452872267543,52.6555723344486,Goereestraat,1,1825 PR,Alkmaar,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,,,2020-06-08 00:00:00,2020-07-27 00:00:00,False,2020-06-09 00:00:00,2020-12-02 00:00:00,2020-12-02 00:00:00,TNLP005776,,2020-12-02 00:00:00
1511,LV-2093,False,,False,2020-11-05 11:41:41.260000,,2020-03-27 10:56:50.724000,2020-03-27 10:58:31.906000,2020-04-06 06:30:44.526000,2020-04-07 07:13:01.849000,2020-04-21 10:38:39.292000,2020-04-21 13:02:20.285000,2020-06-10 09:55:04.805000,2020-06-11 06:50:14.291000,2020-06-17 05:43:59.173000,2020-06-18 12:59:38.559000,2020-07-13 07:30:16.857000,2020-11-05 11:41:41.271000,2020-08-17 07:29:07.497000,32,Gemeente Hilversum,339,Hilversum,HILVERSUM00159,5.18586163117302,52.2284133410743,Eemnesserweg,7a,1221 CT,Hilversum,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,,,2020-04-17 00:00:00,2020-05-29 00:00:00,False,2020-04-21 00:00:00,2020-07-13 00:00:00,2020-07-13 00:00:00,PP005347,,2020-07-13 00:00:00
1512,LV-2094,False,,False,2020-10-22 09:06:27.400000,,2020-03-27 11:09:54.941000,2020-03-27 11:11:50.417000,2020-04-06 06:36:21.540000,2020-04-07 07:19:54.791000,2020-04-21 10:36:51.577000,2020-04-21 13:08:29.429000,2020-06-10 09:54:49.063000,2020-06-11 07:01:15.754000,2020-08-26 07:52:01.974000,2020-08-26 10:08:13.472000,2020-09-14 11:41:16.061000,2020-09-14 14:08:53.468000,2020-08-26 10:08:18.558000,32,Gemeente Hilversum,339,Hilversum,"HILVERSUM00080, HILVERSUM00115, HILVERSUM00137",5.15572212783025,52.2183752421518,Gijsbrecht van Amstelstraat,387,1215 CP,Hilversum,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,,,2020-04-17 00:00:00,2020-05-29 00:00:00,False,2020-04-21 00:00:00,2020-09-14 00:00:00,2020-09-14 00:00:00,PP005356,,2020-09-14 00:00:00
1513,LV-2095,False,,False,2020-11-05 11:40:44.810000,,2020-03-27 11:45:22.508000,2020-04-02 07:45:26.098000,2020-04-14 06:34:00.553000,2020-04-14 07:41:07.514000,2020-04-21 10:41:49.792000,2020-04-21 13:12:10.341000,2020-06-11 10:30:39.604000,2020-06-11 11:33:45.545000,2020-06-17 05:44:34.517000,2020-06-18 13:04:49.215000,2020-07-13 08:46:47.788000,2020-11-05 11:40:44.820000,2020-07-16 08:54:56.199000,32,Gemeente Hilversum,339,Hilversum,"HILVERSUM00078, HILVERSUM00151",5.16800520706569,52.222395458407,Vaartweg,45a,1211 JE,Hilversum,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,,,2020-04-20 00:00:00,2020-06-01 00:00:00,False,2020-04-21 00:00:00,2020-07-13 00:00:00,2020-07-13 00:00:00,PP005359,,2020-07-13 00:00:00
1514,LV-2096,False,,False,2020-11-20 10:31:01.972000,,2020-03-29 07:12:44.407000,2020-03-31 07:41:09.331000,2020-04-03 13:11:28.111000,2020-04-08 13:48:04.699000,2020-04-10 06:33:58.137000,2020-04-14 11:26:55.612000,2020-04-20 06:40:24.403000,2020-04-20 08:53:30.481000,2020-11-05 14:46:51.599000,2020-11-06 10:19:22.151000,2020-11-19 11:12:12.897000,2020-11-19 16:10:18.008000,2020-11-20 10:31:01.989000,69,Gemeente Waterland,384,Waterland,WATERLAND00025,5.03439029603863,52.4592770215957,Kermergracht,4,1141 BD,Monnickendam,False,<nil>,,False,False,2,2,0,vraaggestuurddata,,,,,True,,,,2020-03-27 00:00:00,2020-05-08 00:00:00,True,2020-04-14 00:00:00,2020-11-19 00:00:00,2020-11-19 00:00:00,PP005609,,2020-11-19 00:00:00
1515,LV-2097,False,Realisatie pas in najaar 2020 ivm ontwikkeling gebied.,True,2021-02-01 12:40:20.654000,,2020-03-30 08:43:20.314000,2020-03-31 08:32:14.264000,2020-04-03 13:38:22.865000,2020-04-07 06:56:11.141000,2020-05-06 13:53:32.157000,2020-05-07 07:08:27.869000,2020-05-20 11:16:31.020000,2020-12-14 13:47:56.274000,2021-01-08 07:43:48.298000,2021-02-01 12:39:09.019000,2021-01-25 11:03:36.783000,2021-01-25 13:21:45.444000,2021-02-01 12:40:20.667000,26,Gemeente Haarlem,330,Haarlem,,4.64765939509098,52.3704140005605,Merovingenstraat,79,2033 LV,Haarlem,False,<nil>,,False,False,2,2,0,aanbodgestuurd,,,,,True,,,,2020-04-08 00:00:00,2020-05-20 00:00:00,False,2020-05-07 00:00:00,2021-01-25 00:00:00,2021-01-25 00:00:00,TNLP005927,,2021-01-25 00:00:00
1516,LV-2098,False,,False,2020-10-22 09:06:27.400000,,2020-03-30 10:28:47.132000,2020-04-14 13:11:49.108000,2020-04-14 17:20:28.408000,2020-04-16 05:31:35.643000,2020-04-23 12:10:12.918000,2020-04-24 08:13:11.606000,2020-06-08 14:24:03.109000,2020-06-09 08:25:49.095000,2020-07-02 10:41:55.427000,2020-09-24 13:37:11.674000,2020-08-25 10:52:11.447000,2020-08-26 11:05:10.709000,2020-09-24 13:38:18.725000,56,Gemeente Schagen,361,Schagen,SCHAGEN00045,4.81146524940748,52.7885715790434,Vliedlaan,13,1741 DG,Schagen,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,,,2020-04-23 00:00:00,2020-06-06 00:00:00,False,2020-04-24 00:00:00,2020-08-25 00:00:00,2020-08-25 00:00:00,PP005289,,2020-08-25 00:00:00
1517,LV-2099,False,,False,2021-03-12 07:58:05.372000,,2020-03-30 12:54:59.277000,2020-04-14 06:59:39.655000,2020-04-16 06:25:29.938000,2020-04-16 06:57:49.859000,2020-05-28 07:53:46.201000,2020-05-28 09:14:53.763000,2020-07-03 07:28:53.669000,2020-07-06 12:28:23.847000,2020-08-18 06:01:43.331000,2021-03-12 07:58:03.722000,2020-09-09 07:02:23.585000,2020-09-09 13:53:49.847000,2021-03-12 07:58:05.386000,79,Gemeente Zeist,298,Zeist,ZEIST00074,5.24190976555616,52.0871230283308,Weeshuislaan,30,3701 JX,Zeist,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,,,2020-05-18 00:00:00,2020-06-30 00:00:00,False,2020-05-28 00:00:00,2020-09-09 00:00:00,2020-09-09 00:00:00,PP005164,,2020-09-09 00:00:00
1518,LV-2100,False,,False,2020-11-24 11:47:20.409000,,2020-03-31 06:56:28.705000,2020-03-31 06:58:42.624000,2020-03-31 09:02:39.989000,2020-04-03 12:40:21.317000,2020-06-11 10:09:19.034000,2020-06-11 11:34:43.339000,2020-08-03 10:14:16.209000,2020-08-04 09:38:22.903000,2020-09-01 05:59:30.818000,2020-09-18 07:51:17.637000,2020-09-18 09:17:20.085000,2020-09-18 10:54:11.137000,2020-11-24 11:47:20.425000,27,Gemeente Haarlemmermeer,332,Haarlemmermeer,"HAARLEMMERMEER00163, HAARLEMMERMEER00251",4.6811707725856,52.3013071597639,Martin Luther Kingstraat,45,2131 TJ,Hoofddorp,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,,,2020-05-29 00:00:00,2020-07-13 00:00:00,False,2020-06-11 00:00:00,2020-09-18 00:00:00,2020-09-18 00:00:00,PP005468,,2020-09-18 00:00:00
1519,LV-2101,False,,False,2021-01-11 09:35:28.078000,,2020-03-31 07:01:23.610000,2020-03-31 07:07:58.998000,2020-03-31 09:12:01.488000,2020-04-03 12:43:17.621000,2020-06-11 10:10:21.266000,2020-06-11 11:38:20.225000,2020-08-03 10:13:01.438000,2020-08-04 09:37:30.029000,2020-09-16 13:00:34.400000,2021-01-04 16:41:52.819000,2020-10-12 06:58:49.362000,2020-10-12 07:00:33.661000,2021-01-11 09:35:28.091000,27,Gemeente Haarlemmermeer,332,Haarlemmermeer,HAARLEMMERMEER00170,4.67560756301636,52.2954974897551,Elisa van Calcarstraat,23,2135 LR,Hoofddorp,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,,,2020-06-05 00:00:00,2020-07-20 00:00:00,False,2020-06-11 00:00:00,2020-10-09 00:00:00,2020-10-12 00:00:00,PP005581,,2020-10-12 00:00:00
1520,LV-2102,False,,False,2020-10-22 09:06:27.400000,,2020-03-31 07:11:21.215000,2020-05-14 09:45:02.936000,2020-05-14 13:36:35.740000,2020-05-14 14:24:44.926000,2020-06-19 06:22:42.678000,2020-06-19 07:16:27.129000,2020-08-03 10:07:48.216000,2020-08-04 09:34:35.021000,2020-08-18 05:49:19.835000,2020-09-18 07:44:13.888000,2020-09-03 10:57:48.683000,2020-09-28 11:36:04.520000,2020-09-18 10:36:38.618000,27,Gemeente Haarlemmermeer,332,Haarlemmermeer,HAARLEMMERMEER00173,4.66036128253961,52.2962595000101,Rosa Spierstraat,3,2135 TN,Hoofddorp,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,,,2020-05-29 00:00:00,2020-07-14 00:00:00,False,2020-06-19 00:00:00,2020-09-03 00:00:00,2020-09-03 00:00:00,PP005241,,2020-09-04 00:00:00
1521,LV-2103,False,,False,2020-12-02 11:04:17.957000,,2020-03-31 07:22:59.363000,2020-03-31 07:25:36.253000,2020-03-31 09:58:45.905000,2020-04-07 07:03:30.537000,2020-06-11 10:03:15.962000,2020-06-11 11:41:25.316000,2020-08-03 10:11:23.770000,2020-08-04 09:36:32.961000,2020-11-05 14:48:03.849000,2020-12-02 11:02:57.729000,2020-11-27 10:57:16.938000,2020-11-27 11:57:05.458000,2020-12-02 11:04:17.971000,27,Gemeente Haarlemmermeer,332,Haarlemmermeer,"HAARLEMMERMEER00174, HAARLEMMERMEER00260",4.67031407194523,52.3075588116594,Birkholm,220,2133 CK,Hoofddorp,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,,,2020-06-05 00:00:00,2020-06-20 00:00:00,False,2020-06-11 00:00:00,2020-11-27 00:00:00,2020-11-27 00:00:00,PP005579,,2020-11-27 00:00:00
1522,LV-2104,False,,False,2021-04-21 13:29:19.793000,,2020-03-31 11:03:54.169000,2020-03-31 11:06:17.408000,2020-04-01 14:19:17.764000,2020-04-07 12:42:39.560000,2020-05-18 06:56:32.256000,2020-05-19 07:26:17.414000,2020-07-09 12:04:17.420000,2020-07-14 14:07:33.736000,2020-09-29 08:49:58.728000,2021-04-21 13:28:57.796000,2020-11-12 13:17:27.922000,2020-11-12 15:18:01.472000,2021-04-21 13:29:19.810000,42,Gemeente Lelystad,167,Lelystad,LELYSTAD00082,5.487191,52.502402,Kamp 40,1,8225 HL,Lelystad,False,<nil>,,False,False,2,1,0,vraaggestuurdverzoek,,,,,True,,,,2020-05-27 00:00:00,2020-07-09 00:00:00,False,2020-05-19 00:00:00,2020-11-12 00:00:00,2020-11-12 00:00:00,TNLP005674,,2020-11-12 00:00:00
1523,LV-2106,False,,False,2020-10-23 13:02:43.071000,,2020-04-01 09:14:33.117000,2020-04-01 09:37:08.348000,2020-04-03 08:30:39.031000,2020-04-03 12:37:09.506000,2020-05-13 13:58:14.591000,2020-05-14 07:28:18.944000,2020-06-08 14:42:36.657000,2020-06-09 08:29:11.127000,2020-07-01 14:05:20.034000,2020-07-06 07:23:17.086000,2020-08-03 09:27:12.238000,2020-08-10 12:02:41.101000,2020-10-23 13:02:43.084000,19,Gemeente Diemen,326,Diemen,DIEMEN00057,4.97043430702938,52.3497938973196,Vergulden Wagen,8,1111 TE,Diemen,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,,,2020-04-23 00:00:00,2020-06-04 00:00:00,False,2020-05-14 00:00:00,2020-08-03 00:00:00,2020-08-03 00:00:00,PP005440,,2020-08-03 00:00:00
1524,LV-2107,False,,False,2021-05-21 08:19:46.993000,,2020-04-01 09:48:09.608000,2020-09-29 08:23:52.763000,2020-09-29 09:04:05.801000,2020-09-29 12:53:07.199000,2020-12-10 09:54:49.283000,2020-12-16 10:29:40.706000,2021-02-17 08:17:58.432000,2021-02-18 09:02:14.336000,2021-05-03 08:59:56.497000,2021-05-04 09:05:21.660000,2021-05-20 08:23:23.931000,2021-05-20 09:08:14.287000,2021-05-04 09:05:22.510000,65,Gemeente Utrechtse Heuvelrug,263,Utrechtse Heuvelrug,"UTRECHTSEHEUVELRUG00067, UTRECHTSEHEUVELRUG00071, UTRECHTSEHEUVELRUG00102",5.28746545322974,52.0550618098872,Dokter Hermansstraat,18,3971 CK,Driebergen-Rijsenburg,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,,,2020-12-10 00:00:00,2021-01-21 00:00:00,False,2020-12-16 00:00:00,2021-05-20 00:00:00,2021-05-20 00:00:00,TNLP006163,,2021-05-20 00:00:00
1525,LV-2108,False,,False,2020-11-19 16:06:03.124000,,2020-04-01 10:08:07.667000,2020-05-01 13:26:29.923000,2020-05-04 07:52:46.292000,2020-05-06 07:42:38.381000,2020-05-29 09:17:11.174000,2020-06-02 11:45:03.556000,2020-08-04 12:00:38.101000,2020-08-04 12:07:20.207000,2020-09-01 07:53:08.159000,2020-11-19 16:06:00.528000,2020-10-13 09:21:19.540000,2020-10-14 09:01:49.439000,2020-11-19 16:06:03.142000,65,Gemeente Utrechtse Heuvelrug,263,Utrechtse Heuvelrug,UTRECHTSEHEUVELRUG00065,5.43147311467783,52.0097271422839,Nectarweide,21t,3956 EA,Leersum,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,,,2020-05-11 00:00:00,2020-06-22 00:00:00,False,2020-06-02 00:00:00,2020-10-13 00:00:00,2020-10-13 00:00:00,PP005574,,2020-10-13 00:00:00
1526,LV-2109,False,,False,2020-12-17 12:51:58.247000,,2020-04-01 10:20:29.916000,2020-05-01 13:37:09.718000,2020-05-04 07:28:04.012000,2020-05-04 09:57:18.196000,2020-08-04 11:55:26.548000,2020-08-04 13:22:33.536000,2020-09-02 11:52:34.519000,2020-09-03 07:23:06.201000,2020-11-16 13:08:38.980000,2020-11-19 16:06:28.428000,2020-12-15 12:46:33.571000,2020-12-17 12:51:58.259000,2020-11-19 16:06:30.357000,65,Gemeente Utrechtse Heuvelrug,263,Utrechtse Heuvelrug,UTRECHTSEHEUVELRUG00059,5.456613017125,52.0045152219603,Industrieweg noord,18,3958 VT,Amerongen,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,,,2020-07-16 00:00:00,2020-08-27 00:00:00,False,2020-08-04 00:00:00,2020-12-15 00:00:00,2020-12-15 00:00:00,TNLP005814,,2020-12-16 00:00:00
1527,LV-2110,False,,False,2020-10-22 09:06:27.400000,,2020-04-01 12:03:54.027000,2020-04-01 12:16:16.336000,2020-04-03 08:57:25.380000,2020-04-03 12:09:35.833000,2020-05-01 15:12:48.112000,2020-05-04 13:42:31.527000,2020-06-09 07:33:14.749000,2020-06-09 09:48:42.266000,2020-07-01 14:11:27.356000,2020-07-06 12:29:47.285000,2020-08-06 15:12:47.548000,2020-08-10 12:03:05.777000,2020-08-20 08:52:26.478000,69,Gemeente Waterland,384,Waterland,,5.10959868393603,52.4623355403271,Minneweg,2,1156 CA,Marken,False,<nil>,,False,False,2,1,0,vraaggestuurddata,,,,,True,,,,2020-05-01 00:00:00,2020-06-19 00:00:00,False,2020-05-04 00:00:00,2020-08-06 00:00:00,2020-08-06 00:00:00,PP005445,,2020-08-07 00:00:00
1528,LV-2111,False,,False,2020-12-07 12:48:46.383000,,2020-04-01 12:30:03.528000,2020-04-01 12:36:15.952000,2020-04-03 09:40:07.326000,2020-04-03 12:08:37.459000,2020-07-28 08:56:53.014000,2020-07-29 08:53:19.953000,2020-07-28 08:56:58.752000,2020-07-30 09:21:28.362000,2020-11-17 11:08:46.633000,2020-12-07 12:48:44.718000,2020-11-30 14:57:11.163000,2020-12-02 14:44:01.605000,2020-12-07 12:48:46.397000,34,Gemeente Hoorn,340,Hoorn,"HOORN00061, HOORN00079, HOORN00093",5.06315768273608,52.6465458603419,Willem Barentzstraat,19,1624 TN,Hoorn,False,<nil>,uitbreiding bestaande locatie ( Willem Barentszstraat 19 ) met een extra laadpaal,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,True,,2020-07-24 00:00:00,2020-09-02 00:00:00,False,2020-07-29 00:00:00,2020-11-30 00:00:00,2020-11-30 00:00:00,TNLP005740,,2020-12-01 00:00:00
1529,LV-2112,False,,False,2021-06-16 13:17:09.575000,,2020-04-01 14:35:04.444000,2020-08-05 14:28:59.651000,2020-08-06 09:48:18.112000,2020-08-07 09:04:01.437000,2020-10-08 12:42:21.229000,2020-10-09 08:14:41.690000,2020-11-16 13:20:05.687000,2020-11-17 13:44:54.746000,2021-01-06 15:34:51.525000,2021-01-07 11:57:43.893000,2021-01-19 14:50:24.574000,2021-01-19 19:21:06.956000,2021-06-16 13:17:09.591000,65,Gemeente Utrechtse Heuvelrug,263,Utrechtse Heuvelrug,UTRECHTSEHEUVELRUG00063,5.4116678237915,52.0550733550416,Samuel de Marezhof,131,3953 CH,Maarsbergen,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,,,2020-09-24 00:00:00,2020-10-12 00:00:00,False,2020-10-09 00:00:00,2021-01-19 00:00:00,2021-01-19 00:00:00,TNLP005867,,2021-01-19 00:00:00
1530,LV-2113,False,,False,2021-08-09 13:33:23.352000,,2020-04-02 10:41:04.647000,2020-11-20 13:54:45.066000,2020-11-20 14:04:48.652000,2020-11-24 08:08:09.469000,2021-03-11 14:26:14.880000,2021-03-12 09:36:07.265000,2021-03-11 15:30:27.612000,2021-03-12 10:29:24.056000,2021-06-14 06:24:55.481000,2021-08-09 13:32:14.447000,2021-07-13 10:14:56.445000,2021-07-13 11:06:21.763000,2021-08-09 13:33:23.352000,30,Gemeente Dijk en Waard,336,Dijk en Waard,HEERHUGOWAARD00078,4.82279418982924,52.643937587296,Else van den Banlaan,6,1705 NG,Heerhugowaard,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,True,,2020-12-11 00:00:00,2021-01-22 00:00:00,True,2021-03-12 00:00:00,2021-07-13 00:00:00,2021-07-13 00:00:00,TNLP006232,,2021-07-13 00:00:00
1531,LV-2114,False,kan vanaf 1 februari gerealiseerd worden.,True,2021-07-20 13:48:35.183000,,2020-04-02 12:11:48.804000,2020-04-02 12:41:33.571000,2020-04-03 11:58:08.606000,2020-04-06 08:49:50.044000,2020-05-19 10:03:18.525000,2020-05-19 13:02:53.678000,2020-07-20 07:57:05.903000,2020-07-20 09:23:51.653000,2021-03-04 12:50:00.949000,2021-03-05 11:21:31.352000,2021-04-06 11:57:35.484000,2021-04-07 07:00:28.346000,2021-04-12 11:59:37.058000,53,Gemeente Purmerend,360,Purmerend,PURMEREND00180,4.94094450033188,52.5088037257841,Singelbuurt,77,1448 LC,Purmerend,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,,,2020-05-11 00:00:00,2020-06-22 00:00:00,False,2020-05-19 00:00:00,2021-04-06 00:00:00,2021-04-06 00:00:00,TNLP005751,,2021-04-06 00:00:00
1532,LV-2115,False,,False,2021-01-25 08:57:15.193000,,2020-04-02 12:32:26.466000,2020-04-07 11:28:21.548000,2020-04-07 15:23:06.252000,2020-04-08 12:06:23.749000,2020-10-14 10:53:20.267000,2020-10-16 07:44:55.764000,2020-11-30 12:42:20.651000,2020-12-01 12:34:46.824000,2021-01-04 10:43:15.784000,2021-01-06 21:23:55.826000,2021-01-12 08:32:44.818000,2021-01-13 07:58:15.856000,2021-01-25 08:57:15.207000,34,Gemeente Hoorn,340,Hoorn,HOORN00095,5.02648548955018,52.6390792403613,Korenmolen,53,1622 JC,Hoorn,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,True,,2020-10-19 00:00:00,2020-11-30 00:00:00,False,2020-10-16 00:00:00,2021-01-12 00:00:00,2021-01-12 00:00:00,TNLP005826,,2021-01-13 00:00:00
1533,LV-2118,False,,False,2020-10-22 09:06:27.400000,,2020-04-02 12:46:42.220000,2020-04-02 13:49:42.068000,2020-04-03 12:20:41.963000,2020-04-06 08:51:08.928000,2020-04-06 08:52:55.448000,2020-04-07 13:12:36.586000,2020-04-06 11:50:48.274000,2020-04-07 14:05:13.308000,2020-07-01 14:00:53.636000,2020-07-20 08:00:14.056000,2020-07-27 10:31:40.439000,2020-07-27 12:51:02.439000,2020-07-20 08:00:15.402000,53,Gemeente Purmerend,360,Purmerend,,4.9551328874332,52.5056042915944,Stationsweg,36,1441 EJ,Purmerend,False,<nil>,2 laadpalen voor 4 parkeerplaatsen.,False,False,2,4,0,aanbodgestuurd,,,,,True,,,,2020-01-08 00:00:00,2020-02-19 00:00:00,False,2020-04-07 00:00:00,2020-07-27 00:00:00,2020-07-27 00:00:00,PP005292,,2020-07-27 00:00:00
1534,LV-2119,False,,False,2021-10-19 09:29:32.626000,,2020-04-02 14:06:22.611000,2020-04-02 14:11:50.620000,2020-04-06 12:32:21.849000,2020-04-08 12:05:59.710000,2020-05-14 14:19:54.160000,2020-05-15 08:09:00.430000,2020-07-02 13:28:44.655000,2020-07-07 15:19:42.210000,2021-08-30 07:20:20.488000,2021-10-07 11:48:37.010000,2021-09-13 07:42:57.103000,2021-09-13 12:57:10.368000,2021-10-19 09:29:32.626000,42,Gemeente Lelystad,167,Lelystad,LELYSTAD00083,5.50200595922629,52.5112140944669,Plantage,96,8212 VG,Lelystad,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,,,2020-05-20 00:00:00,2020-07-02 00:00:00,False,2020-05-15 00:00:00,2021-09-13 00:00:00,2021-09-13 00:00:00,TNLP005672,,2021-09-13 00:00:00
1535,LV-2122,False,,False,2020-10-22 09:06:27.400000,,2020-04-03 08:23:22.723000,2020-04-03 08:25:01.040000,2020-04-06 07:03:10.454000,2020-04-07 13:28:09.650000,2020-04-08 08:44:55.353000,2020-04-08 14:39:55.808000,2020-07-14 07:31:40.424000,2020-07-14 10:10:49.879000,2020-08-25 09:01:23.937000,2020-08-25 14:41:18.779000,2020-10-07 08:39:30.707000,2020-10-07 14:31:27.739000,2020-08-25 14:41:21.384000,57,Gemeente Soest,291,Soest,SOEST00101,5.28641126406869,52.1746580426446,van Hamelstraat,79,3762 JB,Soest,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,,,2020-03-17 00:00:00,2020-06-30 00:00:00,True,2020-04-08 00:00:00,2020-10-07 00:00:00,2020-10-07 00:00:00,PP005516,,2020-10-07 00:00:00
1536,LV-2123,False,,False,2021-04-20 08:18:21.665000,,2020-04-06 14:37:43.188000,2020-04-06 14:50:33.236000,2020-04-07 17:31:55.036000,2020-04-08 12:17:15.623000,2020-06-08 15:08:07.082000,2020-06-09 07:50:21.637000,2021-02-11 13:59:13.270000,2021-02-12 10:07:13.745000,2021-03-31 08:50:52.084000,2021-04-12 15:50:49.106000,2021-04-19 11:55:56.229000,2021-04-19 12:05:43.877000,2021-04-12 15:51:03.937000,84,OVER-Gemeenten,385,Wormerland,WORMERLAND00033,4.80089034677063,52.4978414228076,Knollendammerstraat,34,1531 BE,Wormer,False,<nil>,,False,False,2,2,0,vraaggestuurdverzoek,,,,,True,,,,2020-04-24 00:00:00,2020-07-17 00:00:00,True,2020-06-09 00:00:00,2021-04-19 00:00:00,2021-04-19 00:00:00,TNLP006147,,2021-04-19 00:00:00
